index,Source airport,Destination airport
29824,OKA,TPE
29825,PVG,RMQ
29826,PVG,TPE
29827,PVG,TSA
29828,REP,TPE
29829,RMQ,FOC
29830,RMQ,HUN
29831,RMQ,MFM
29832,RMQ,NNG
29833,RMQ,PVG
29834,RMQ,XMN
29835,ROR,TPE
29836,SHA,TSA
29837,TPE,AKJ
29838,TPE,BKK
29839,TPE,CJU
29840,TPE,CNX
29841,TPE,CSX
29842,TPE,CTS
29843,TPE,DYG
29844,TPE,HKD
29845,TPE,ISG
29846,TPE,KIX
29847,TPE,KUH
29848,TPE,MFM
29849,TPE,NRT
29850,TPE,OKA
29851,TPE,PVG
29852,TPE,REP
29853,TPE,ROR
29854,TPE,WUX
29855,TPE,XUZ
29856,TSA,CKG
29857,TSA,FOC
29858,TSA,HFE
29859,TSA,HGH
29860,TSA,HUN
29861,TSA,KNH
29862,TSA,MZG
29863,TSA,PVG
29864,TSA,SHA
29865,TSA,TSN
29866,TSA,WUH
29867,TSN,TSA
29868,WUH,TSA
29869,WUX,TPE
29870,XMN,KHH
29871,XMN,RMQ
29872,XUZ,KHH
29873,XUZ,TPE
29874,ADD,BAH
29875,AMM,BAH
29876,ATH,LCA
29877,AUH,BAH
29878,BAH,ADD
29879,BAH,AMM
29880,BAH,AUH
29881,BAH,BEY
29882,BAH,BGW
29883,BAH,BKK
29884,BAH,BOM
29885,BAH,CAI
29886,BAH,CDG
29887,BAH,COK
29888,BAH,DEL
29889,BAH,DMM
29890,BAH,DOH
29891,BAH,DWC
29892,BAH,DXB
29893,BAH,FRA
29894,BAH,IKA
29895,BAH,ISB
29896,BAH,IST
29897,BAH,JED
29898,BAH,KHI
29899,BAH,KRT
29900,BAH,KWI
29901,BAH,LCA
29902,BAH,LHE
29903,BAH,LHR
29904,BAH,MAA
29905,BAH,MCT
29906,BAH,MED
29907,BAH,MHD
29908,BAH,MNL
29909,BAH,NJF
29910,BAH,PEW
29911,BAH,RUH
29912,BAH,SAH
29913,BAH,SKT
29914,BAH,TRV
29915,BEY,BAH
29916,BGW,BAH
29917,BKK,BAH
29918,BOM,BAH
29919,CAI,BAH
29920,CDG,BAH
29921,COK,BAH
29922,DEL,BAH
29923,DMM,BAH
29924,DOH,BAH
29925,DWC,BAH
29926,DXB,BAH
29927,FRA,BAH
29928,IKA,BAH
29929,ISB,BAH
29930,IST,BAH
29931,JED,BAH
29932,KHI,BAH
29933,KRT,BAH
29934,KWI,BAH
29935,LCA,ATH
29936,LCA,BAH
29937,LHE,BAH
29938,LHR,BAH
29939,LHR,DFW
29940,MAA,BAH
29941,MCT,BAH
29942,MED,BAH
29943,MHD,BAH
29944,MNL,BAH
29945,NJF,BAH
29946,PEW,BAH
29947,RUH,BAH
29948,SAH,BAH
29949,SKT,BAH
29950,TRV,BAH
29951,CTS,KIX
29952,CTS,NGO
29953,CTS,NRT
29954,FUK,KIX
29955,FUK,NGO
29956,FUK,NRT
29957,KIX,CTS
29958,KIX,FUK
29959,KIX,NRT
29960,KIX,OKA
29961,KOJ,NGO
29962,KOJ,NRT
29963,MYJ,NRT
29964,NGO,CTS
29965,NGO,FUK
29966,NGO,KOJ
29967,NRT,CTS
29968,NRT,FUK
29969,NRT,KIX
29970,NRT,KOJ
29971,NRT,MYJ
29972,NRT,OIT
29973,NRT,OKA
29974,NRT,TAK
29975,OIT,NRT
29976,OKA,KIX
29977,OKA,NRT
29978,TAK,NRT
29979,AGM,IOQ
29980,AGM,KUS
29981,AGM,KUZ
29982,AGM,SGG
29983,AGM,TQI
29984,AOQ,JUV
29985,CNP,KUS
29986,CNP,OBY
29987,CPH,SFJ
29988,GOH,JAV
29989,GOH,JFR
29990,GOH,JHS
29991,GOH,JSU
29992,GOH,KEF
29993,GOH,KUS
29994,GOH,SFJ
29995,GOH,UAK
29996,IKE,SAE
29997,IKE,UMD
29998,IOQ,AGM
29999,IOT,JUU
30000,IOT,UMD
30001,IUI,JUV
30002,IUI,TQA
30003,JAV,GOH
30004,JAV,JEG
30005,JAV,JQA
30006,JAV,JUV
30007,JAV,SFJ
30008,JEG,JAV
30009,JEG,JHS
30010,JEG,SFJ
30011,JFR,GOH
30012,JFR,UAK
30013,JHS,GOH
30014,JHS,JEG
30015,JHS,SFJ
30016,JJU,JNN
30017,JJU,JNS
30018,JJU,LLU
30019,JJU,QFG
30020,JJU,QJH
30021,JJU,QUW
30022,JJU,UAK
30023,JNN,JJU
30024,JNN,LLU
30025,JNN,QUW
30026,JNN,XEQ
30027,JNS,JJU
30028,JNS,QFX
30029,JNS,UAK
30030,JQA,JAV
30031,JQA,UMD
30032,JSU,GOH
30033,JSU,SFJ
30034,JUK,UMD
30035,JUU,IOT
30036,JUU,UMD
30037,JUV,AOQ
30038,JUV,IUI
30039,JUV,JAV
30040,JUV,KGQ
30041,JUV,KHQ
30042,JUV,NAQ
30043,JUV,NSQ
30044,JUV,TQA
30045,JUV,UPK
30046,KEF,GOH
30047,KGQ,JUV
30048,KGQ,UPK
30049,KHQ,JUV
30050,KHQ,NSQ
30051,KUS,AGM
30052,KUS,CNP
30053,KUS,GOH
30054,KUS,SFJ
30055,KUZ,AGM
30056,LLU,JJU
30057,LLU,JNN
30058,NAQ,JUV
30059,NAQ,SRK
30060,NAQ,THU
30061,NIQ,UMD
30062,NSQ,JUV
30063,NSQ,KHQ
30064,OBY,CNP
30065,QFG,QOQ
30066,QFN,JNN
30067,QJH,JJU
30068,QOQ,JJU
30069,QUV,QFN
30070,QUW,JJU
30071,QUW,JNN
30072,SAE,IKE
30073,SAE,UMD
30074,SFJ,CPH
30075,SFJ,GOH
30076,SFJ,JAV
30077,SFJ,JEG
30078,SFJ,JHS
30079,SFJ,JSU
30080,SFJ,KUS
30081,SFJ,UAK
30082,SGG,AGM
30083,SRK,NAQ
30084,SVR,THU
30085,THU,NAQ
30086,THU,SVR
30087,TQA,IUI
30088,TQA,JUV
30089,TQI,AGM
30090,UAK,GOH
30091,UAK,JFR
30092,UAK,JJU
30093,UAK,JNS
30094,UAK,SFJ
30095,UMD,IKE
30096,UMD,IOT
30097,UMD,JQA
30098,UMD,JUK
30099,UMD,JUU
30100,UMD,NIQ
30101,UMD,SAE
30102,UPK,JUV
30103,UPK,KGQ
30104,XEQ,QUV
30105,ATH,HER
30106,ATH,KSO
30107,ATH,KZI
30108,AXD,JSH
30109,CFU,PVK
30110,EFL,PVK
30111,HER,ATH
30112,HER,JIK
30113,HER,KGS
30114,HER,MJT
30115,HER,RHO
30116,JIK,LXS
30117,JKH,MJT
30118,JKH,RHO
30119,JSH,AXD
30120,JSH,PVK
30121,KIT,ZTH
30122,KSO,ATH
30123,LXS,JIK
30124,LXS,MJT
30125,LXS,SKG
30126,MJT,JKH
30127,MJT,LXS
30128,MJT,RHO
30129,PVK,CFU
30130,PVK,EFL
30131,PVK,JSH
30132,RHO,HER
30133,RHO,JKH
30134,RHO,SMI
30135,SKG,LXS
30136,SKG,SKU
30137,SKU,SKG
30138,SMI,RHO
30139,ZTH,EFL
30140,ZTH,KIT
30141,ACI,GCI
30142,ACI,SOU
30143,BRS,GCI
30144,DNR,GCI
30145,EMA,GCI
30146,GCI,ACI
30147,GCI,BRS
30148,GCI,DNR
30149,GCI,EMA
30150,GCI,JER
30151,GCI,LGW
30152,GCI,MAN
30153,GCI,STN
30154,JER,GCI
30155,JER,STN
30156,LGW,GCI
30157,MAN,GCI
30158,SOU,ACI
30159,STN,GCI
30160,STN,JER
30161,AAT,URC
30162,AKU,URC
30163,AQG,HAK
30164,AQG,PEK
30165,BAV,TSN
30166,BAV,XIY
30167,BHY,HAK
30168,BHY,LYA
30169,BPL,URC
30170,CGD,HAK
30171,CGD,XIY
30172,CGD,XMN
30173,CGO,DSN
30174,CGO,HET
30175,CGO,HFE
30176,CGO,HGH
30177,CGO,KHN
30178,CGO,KWE
30179,CGO,KWL
30180,CGO,NNG
30181,CGO,SWA
30182,CGO,SYX
30183,CGO,TAO
30184,CGO,TSN
30185,CGO,URC
30186,CGQ,TSN
30187,CIF,HET
30188,CIF,HLD
30189,CIF,SHE
30190,CIF,TSN
30191,CIH,TYN
30192,CJU,TSN
30193,CKG,KWE
30194,CKG,TSN
30195,CKG,XIY
30196,CSX,DSN
30197,CSX,HAK
30198,CSX,LYI
30199,CSX,NNG
30200,CSX,SWA
30201,CSX,TSN
30202,CSX,XIY
30203,CSX,ZYI
30204,DAT,SHE
30205,DAT,XIY
30206,DLC,LYI
30207,DLC,TSN
30208,DNH,LHW
30209,DSN,CGO
30210,DSN,CSX
30211,DSN,HET
30212,DSN,HGH
30213,DSN,INC
30214,DSN,NKG
30215,DSN,SJW
30216,DSN,TSN
30217,DSN,URC
30218,DSN,WUH
30219,DSN,XIY
30220,ERL,HET
30221,FOC,HFE
30222,FOC,HIA
30223,FOC,TAO
30224,FUG,TSN
30225,FUG,WNZ
30226,FUG,XIY
30227,FUG,XMN
30228,HAK,AQG
30229,HAK,BHY
30230,HAK,CGD
30231,HAK,CSX
30232,HAK,KWE
30233,HAK,KWL
30234,HAK,LZO
30235,HAK,NNG
30236,HAK,SWA
30237,HAK,TXN
30238,HAK,ZHA
30239,HAK,ZUH
30240,HAK,ZYI
30241,HET,CGO
30242,HET,CIF
30243,HET,DSN
30244,HET,ERL
30245,HET,HLD
30246,HET,HLH
30247,HET,NZH
30248,HET,RLK
30249,HET,TGO
30250,HET,TSN
30251,HET,WUA
30252,HET,XIL
30253,HET,XIY
30254,HFE,CGO
30255,HFE,FOC
30256,HFE,NNG
30257,HFE,SWA
30258,HFE,TAO
30259,HFE,XIY
30260,HGH,CGO
30261,HGH,DSN
30262,HGH,SWA
30263,HGH,TSN
30264,HGH,WUH
30265,HIA,FOC
30266,HIA,TSN
30267,HIA,WNZ
30268,HIA,XIY
30269,HLD,CIF
30270,HLD,HET
30271,HLD,HRB
30272,HLD,JGD
30273,HLH,HET
30274,HLH,SHE
30275,HMI,URC
30276,HMI,XIY
30277,HRB,HLD
30278,HTN,URC
30279,ICN,TSN
30280,INC,DSN
30281,INC,KWE
30282,INC,LHW
30283,INC,RLK
30284,INC,TYN
30285,IQN,LHW
30286,IQN,XIY
30287,JGD,HLD
30288,JGN,LHW
30289,JIC,LHW
30290,JIC,XIY
30291,JJN,NNG
30292,JJN,YIW
30293,JMU,SHE
30294,KCA,URC
30295,KHG,URC
30296,KHN,CGO
30297,KHN,KOW
30298,KHN,NNG
30299,KHN,SJW
30300,KHN,TSN
30301,KHN,WNZ
30302,KMG,NNG
30303,KMG,XIY
30304,KMG,ZHA
30305,KOW,KHN
30306,KOW,ZUH
30307,KRL,URC
30308,KRY,URC
30309,KWE,CGO
30310,KWE,CKG
30311,KWE,HAK
30312,KWE,INC
30313,KWE,KWL
30314,KWE,MIG
30315,KWE,NNG
30316,KWE,TEN
30317,KWE,TYN
30318,KWE,WUH
30319,KWE,XIY
30320,KWL,CGO
30321,KWL,HAK
30322,KWL,KWE
30323,KWL,LHW
30324,KWL,XIY
30325,KWL,ZUH
30326,LHW,DNH
30327,LHW,INC
30328,LHW,IQN
30329,LHW,JGN
30330,LHW,JIC
30331,LHW,KWL
30332,LHW,TYN
30333,LHW,XIY
30334,LHW,YZY
30335,LYA,BHY
30336,LYI,CSX
30337,LYI,DLC
30338,LYI,WNZ
30339,LYI,WUH
30340,LYI,YIW
30341,LZO,HAK
30342,LZO,NNG
30343,LZO,XIY
30344,MDG,SHE
30345,MIG,KWE
30346,MWX,TSN
30347,NAO,XIY
30348,NGB,SWA
30349,NGB,TSN
30350,NKG,DSN
30351,NKG,SWA
30352,NKG,XMN
30353,NLT,URC
30354,NNG,CGO
30355,NNG,CSX
30356,NNG,HAK
30357,NNG,HFE
30358,NNG,JJN
30359,NNG,KHN
30360,NNG,KMG
30361,NNG,KWE
30362,NNG,LZO
30363,NNG,WNZ
30364,NNG,WUH
30365,NNG,XIY
30366,NZH,HET
30367,PEK,AQG
30368,RLK,HET
30369,RLK,INC
30370,RLK,XIY
30371,SHA,TSN
30372,SHE,CIF
30373,SHE,DAT
30374,SHE,HLH
30375,SHE,JMU
30376,SHE,MDG
30377,SHE,TSN
30378,SJW,DSN
30379,SJW,KHN
30380,SJW,TAO
30381,SWA,CGO
30382,SWA,CSX
30383,SWA,HAK
30384,SWA,HFE
30385,SWA,HGH
30386,SWA,NGB
30387,SWA,NKG
30388,SWA,YIW
30389,SWA,ZHA
30390,SYX,CGO
30391,SYX,TSN
30392,SYX,WUH
30393,SYX,ZYI
30394,TAO,CGO
30395,TAO,FOC
30396,TAO,HFE
30397,TAO,SJW
30398,TAO,TSN
30399,TAO,WNZ
30400,TCG,URC
30401,TEN,KWE
30402,TGO,HET
30403,TGO,TNA
30404,TNA,TGO
30405,TSN,BAV
30406,TSN,CGO
30407,TSN,CGQ
30408,TSN,CIF
30409,TSN,CJU
30410,TSN,CKG
30411,TSN,CSX
30412,TSN,DLC
30413,TSN,DSN
30414,TSN,FUG
30415,TSN,HET
30416,TSN,HGH
30417,TSN,HIA
30418,TSN,ICN
30419,TSN,KHN
30420,TSN,MWX
30421,TSN,NGB
30422,TSN,SHA
30423,TSN,SHE
30424,TSN,SYX
30425,TSN,TAO
30426,TSN,TXN
30427,TSN,TYN
30428,TSN,URC
30429,TSN,WUH
30430,TSN,XIY
30431,TSN,YNT
30432,TXN,HAK
30433,TXN,TSN
30434,TYN,CIH
30435,TYN,INC
30436,TYN,KWE
30437,TYN,LHW
30438,TYN,TSN
30439,URC,AAT
30440,URC,AKU
30441,URC,BPL
30442,URC,CGO
30443,URC,DSN
30444,URC,HMI
30445,URC,HTN
30446,URC,KCA
30447,URC,KHG
30448,URC,KRL
30449,URC,KRY
30450,URC,NLT
30451,URC,TCG
30452,URC,TSN
30453,URC,YIN
30454,UYN,XIY
30455,WNZ,FUG
30456,WNZ,HIA
30457,WNZ,KHN
30458,WNZ,LYI
30459,WNZ,NNG
30460,WNZ,TAO
30461,WUA,HET
30462,WUH,DSN
30463,WUH,HGH
30464,WUH,KWE
30465,WUH,LYI
30466,WUH,NNG
30467,WUH,SYX
30468,WUH,TSN
30469,XIL,HET
30470,XIY,BAV
30471,XIY,CGD
30472,XIY,CKG
30473,XIY,CSX
30474,XIY,DAT
30475,XIY,DSN
30476,XIY,FUG
30477,XIY,HET
30478,XIY,HFE
30479,XIY,HIA
30480,XIY,HMI
30481,XIY,IQN
30482,XIY,JIC
30483,XIY,KMG
30484,XIY,KWE
30485,XIY,KWL
30486,XIY,LHW
30487,XIY,LZO
30488,XIY,NAO
30489,XIY,NNG
30490,XIY,RLK
30491,XIY,TSN
30492,XIY,UYN
30493,XIY,YIH
30494,XIY,YZY
30495,XIY,ZYI
30496,XMN,CGD
30497,XMN,FUG
30498,XMN,NKG
30499,XMN,ZYI
30500,YIH,XIY
30501,YIN,URC
30502,YIW,JJN
30503,YIW,LYI
30504,YIW,SWA
30505,YNT,TSN
30506,YZY,LHW
30507,YZY,XIY
30508,ZHA,HAK
30509,ZHA,KMG
30510,ZHA,SWA
30511,ZUH,HAK
30512,ZUH,KOW
30513,ZUH,KWL
30514,ZYI,CSX
30515,ZYI,HAK
30516,ZYI,SYX
30517,ZYI,XIY
30518,ZYI,XMN
30519,AKB,DUT
30520,AKN,DLG
30521,AKN,KCG
30522,AKN,KLL
30523,AKN,PIP
30524,AKN,WSN
30525,ANC,ENA
30526,BET,EMK
30527,CDB,KFP
30528,CDB,KVC
30529,CDB,NLG
30530,DLG,AKN
30531,DUT,AKB
30532,DUT,IKO
30533,DUT,KQA
30534,EGX,AKN
30535,EMK,BET
30536,EMK,KOT
30537,ENA,ANC
30538,IGG,AKN
30539,IKO,DUT
30540,KCG,KCL
30541,KCL,KCQ
30542,KCQ,KPV
30543,KFP,CDB
30544,KLL,IGG
30545,KPV,AKN
30546,KQA,DUT
30547,KVC,CDB
30548,NLG,CDB
30549,PIP,UGB
30550,PTH,AKN
30551,UGB,PTH
30552,WSN,EGX
30553,DME,FRU
30554,FRU,DME
30555,AIT,AIU
30556,AIT,RAR
30557,AIU,RAR
30558,MGS,RAR
30559,MOI,RAR
30560,MUK,RAR
30561,PPT,RAR
30562,RAR,AIT
30563,RAR,AIU
30564,RAR,MGS
30565,RAR,MOI
30566,RAR,MUK
30567,RAR,PPT
30568,ANF,CJC
30569,ANF,IQQ
30570,ANF,LSC
30571,ANF,SCL
30572,ARI,ANF
30573,ARI,IQQ
30574,ARI,LPB
30575,BBA,PMC
30576,BBA,PUQ
30577,CCP,PMC
30578,CCP,SCL
30579,CCP,ZAL
30580,CCP,ZCO
30581,CJC,ANF
30582,CJC,CPO
30583,CJC,LSC
30584,CJC,SCL
30585,CPO,CJC
30586,CPO,LSC
30587,CPO,SCL
30588,EZE,SCL
30589,GRU,SCL
30590,IQQ,ANF
30591,IQQ,ARI
30592,IQQ,SCL
30593,LPB,ARI
30594,LSC,ANF
30595,LSC,CJC
30596,LSC,CPO
30597,LSC,SCL
30598,PMC,BBA
30599,PMC,CCP
30600,PMC,PUQ
30601,PMC,SCL
30602,PUQ,BBA
30603,PUQ,PMC
30604,SCL,ANF
30605,SCL,CCP
30606,SCL,CJC
30607,SCL,CPO
30608,SCL,EZE
30609,SCL,GRU
30610,SCL,IQQ
30611,SCL,LSC
30612,SCL,PMC
30613,SCL,ZCO
30614,ZAL,CCP
30615,ZCO,CCP
30616,ZCO,SCL
30617,EBB,RUA
30618,RUA,EBB
30619,BNE,HNL
30620,CTS,HNL
30621,FUK,HNL
30622,HND,HNL
30623,HNL,AKL
30624,HNL,BNE
30625,HNL,FUK
30626,HNL,HND
30627,HNL,ICN
30628,HNL,ITO
30629,HNL,JFK
30630,HNL,KIX
30631,HNL,KOA
30632,HNL,LAS
30633,HNL,LAX
30634,HNL,LIH
30635,HNL,LNY
30636,HNL,MKK
30637,HNL,OAK
30638,HNL,OGG
30639,HNL,PDX
30640,HNL,PEK
30641,HNL,PHX
30642,HNL,PPG
30643,HNL,PPT
30644,HNL,SAN
30645,HNL,SDJ
30646,HNL,SEA
30647,HNL,SFO
30648,HNL,SMF
30649,HNL,SYD
30650,HNL,TPE
30651,ICN,HNL
30652,ITO,HNL
30653,ITO,OGG
30654,JFK,HNL
30655,JFK,LAS
30656,KIX,HNL
30657,KOA,HNL
30658,KOA,OGG
30659,LAS,HNL
30660,LAS,JFK
30661,LAS,SFO
30662,LAX,HNL
30663,LAX,OGG
30664,LIH,HNL
30665,LIH,OGG
30666,LNY,HNL
30667,MKK,HNL
30668,OAK,HNL
30669,OAK,OGG
30670,OGG,HNL
30671,OGG,ITO
30672,OGG,KOA
30673,OGG,LAX
30674,OGG,LIH
30675,OGG,OAK
30676,OGG,SEA
30677,OGG,SJC
30678,PDX,HNL
30679,PEK,HNL
30680,PHX,HNL
30681,PPG,HNL
30682,PPT,HNL
30683,SAN,HNL
30684,SDJ,CTS
30685,SEA,HNL
30686,SEA,OGG
30687,SFO,HNL
30688,SFO,LAS
30689,SJC,OGG
30690,SMF,HNL
30691,SYD,HNL
30692,TPE,HNL
30693,AKJ,HND
30694,CTS,FKS
30695,CTS,HND
30696,CTS,KIJ
30697,CTS,KMQ
30698,CTS,OKJ
30699,CTS,SDJ
30700,CTS,TOY
30701,CTS,UKB
30702,FKS,CTS
30703,HKD,HND
30704,HND,AKJ
30705,HND,CTS
30706,HND,HKD
30707,HND,KUH
30708,HND,MMB
30709,HND,OBO
30710,KIJ,CTS
30711,KMQ,CTS
30712,KUH,HND
30713,MMB,HND
30714,OBO,HND
30715,OKJ,CTS
30716,SDJ,CTS
30717,TOY,CTS
30718,UKB,CTS
30719,ABJ,ACC
30720,ABJ,BKO
30721,ABJ,CKY
30722,ABJ,DKR
30723,ABJ,DLA
30724,ABJ,LBV
30725,ABJ,LFW
30726,ABJ,OUA
30727,ACC,ABJ
30728,ACC,COO
30729,BKO,ABJ
30730,BZV,LBV
30731,CKY,ABJ
30732,COO,ABJ
30733,COO,ACC
30734,COO,LFW
30735,DKR,ABJ
30736,DLA,ABJ
30737,LBV,ABJ
30738,LBV,BZV
30739,LBV,PNR
30740,LFW,ABJ
30741,LFW,COO
30742,OUA,ABJ
30743,PNR,LBV
30744,ACE,FUE
30745,AGP,VIE
30746,ARN,VIE
30747,AYT,GRZ
30748,AYT,SZG
30749,AYT,VIE
30750,BCN,VIE
30751,CDG,VIE
30752,CFU,VIE
30753,CHQ,VIE
30754,CLY,FMM
30755,CLY,SZG
30756,CPH,VIE
30757,DME,VIE
30758,FCO,VIE
30759,FLR,VIE
30760,FMM,CLY
30761,FNC,VIE
30762,FRA,VIE
30763,FUE,SZG
30764,FUE,VIE
30765,GRZ,AYT
30766,GRZ,HER
30767,GRZ,PMI
30768,GRZ,TFS
30769,HER,GRZ
30770,HER,LNZ
30771,HER,SZG
30772,HER,VIE
30773,HRG,SZG
30774,HRG,VIE
30775,INN,PMI
30776,JMK,VIE
30777,JTR,VIE
30778,KLX,VIE
30779,LCA,VIE
30780,LNZ,HER
30781,LNZ,PMI
30782,LPA,SZG
30783,LPA,VIE
30784,MAD,VIE
30785,MLA,VIE
30786,MUC,VIE
30787,MXP,VIE
30788,NCE,VIE
30789,OLB,VIE
30790,PMI,GRZ
30791,PMI,INN
30792,PMI,LNZ
30793,PMI,SZG
30794,PMI,VIE
30795,PVK,VIE
30796,RHO,VIE
30797,RMF,VIE
30798,SKG,VIE
30799,SZG,ACE
30800,SZG,AYT
30801,SZG,CLY
30802,SZG,HER
30803,SZG,HRG
30804,SZG,LPA
30805,SZG,PMI
30806,SZG,TFS
30807,SZG,VIE
30808,TFS,GRZ
30809,TFS,SZG
30810,TFS,VIE
30811,TLV,VIE
30812,VIE,ACE
30813,VIE,AGP
30814,VIE,ARN
30815,VIE,AYT
30816,VIE,BCN
30817,VIE,CDG
30818,VIE,CFU
30819,VIE,CHQ
30820,VIE,CPH
30821,VIE,DME
30822,VIE,FCO
30823,VIE,FLR
30824,VIE,FNC
30825,VIE,FRA
30826,VIE,HER
30827,VIE,HRG
30828,VIE,JMK
30829,VIE,JTR
30830,VIE,KLX
30831,VIE,LCA
30832,VIE,LPA
30833,VIE,MAD
30834,VIE,MLA
30835,VIE,MUC
30836,VIE,MXP
30837,VIE,NCE
30838,VIE,OLB
30839,VIE,PMI
30840,VIE,PVK
30841,VIE,RHO
30842,VIE,RMF
30843,VIE,SKG
30844,VIE,SZG
30845,VIE,TFS
30846,VIE,TLV
30847,VIE,VLC
30848,VIE,VOL
30849,VIE,ZRH
30850,VIE,ZTH
30851,VLC,VIE
30852,VOL,VIE
30853,ZRH,VIE
30854,ZTH,VIE
30855,BLD,GCW
30856,GCW,BLD
30857,DUS,HRG
30858,DUS,LPA
30859,DUS,PMI
30860,HRG,DUS
30861,LPA,DUS
30862,PMI,DUS
30863,AUH,HKG
30864,AUH,SEZ
30865,HKG,AUH
30866,JNB,SEZ
30867,MRU,SEZ
30868,PRI,SEZ
30869,SEZ,AUH
30870,SEZ,JNB
30871,SEZ,MRU
30872,SEZ,PRI
30873,HEA,KBL
30874,KBL,HEA
30875,KBL,KDH
30876,KBL,MZR
30877,KDH,KBL
30878,MZR,KBL
30879,BAV,PVG
30880,BFJ,KMG
30881,BFJ,SHA
30882,BHY,PVG
30883,BHY,SZX
30884,BKK,PVG
30885,CAN,PVG
30886,CAN,SHA
30887,CGQ,PVG
30888,CIH,SHA
30889,CJU,PVG
30890,CKG,PVG
30891,CKG,SHA
30892,CNX,PVG
30893,CSX,KWE
30894,CSX,LJG
30895,CSX,PVG
30896,CSX,SHA
30897,CSX,WNZ
30898,CTU,JUH
30899,CTU,SHA
30900,DLC,HGH
30901,DLC,PVG
30902,DOY,PVG
30903,FOC,PVG
30904,HAK,PVG
30905,HAK,SHA
30906,HGH,DLC
30907,HGH,KWE
30908,HGH,KWL
30909,HGH,TAO
30910,HKG,PVG
30911,HKT,PVG
30912,HLD,TGO
30913,HRB,PVG
30914,INC,PVG
30915,JUH,CTU
30916,JUH,SHA
30917,KHH,PVG
30918,KIX,PVG
30919,KMG,BFJ
30920,KMG,SHA
30921,KWE,CSX
30922,KWE,HGH
30923,KWE,SHA
30924,KWE,SZX
30925,KWL,HGH
30926,KWL,PVG
30927,LCX,SHA
30928,LJG,CSX
30929,LJG,WUH
30930,MFM,PVG
30931,NNG,SHA
30932,OKA,PVG
30933,PEK,SHA
30934,PVG,BAV
30935,PVG,BHY
30936,PVG,BKK
30937,PVG,CAN
30938,PVG,CGQ
30939,PVG,CJU
30940,PVG,CKG
30941,PVG,CNX
30942,PVG,DLC
30943,PVG,DOY
30944,PVG,FOC
30945,PVG,HAK
30946,PVG,HKG
30947,PVG,HKT
30948,PVG,HRB
30949,PVG,INC
30950,PVG,KHH
30951,PVG,KIX
30952,PVG,KWL
30953,PVG,MFM
30954,PVG,OKA
30955,PVG,SHE
30956,PVG,SYX
30957,PVG,SZX
30958,PVG,TAO
30959,PVG,TGO
30960,PVG,TPE
30961,PVG,TSN
30962,PVG,WUH
30963,PVG,XFN
30964,PVG,XIY
30965,PVG,XMN
30966,PVG,YNY
30967,PVG,ZUH
30968,SHA,BFJ
30969,SHA,CAN
30970,SHA,CIH
30971,SHA,CKG
30972,SHA,CSX
30973,SHA,CTU
30974,SHA,INC
30975,SHA,JUH
30976,SHA,KMG
30977,SHA,KWE
30978,SHA,LCX
30979,SHA,NNG
30980,SHA,PEK
30981,SHA,SYX
30982,SHA,SZX
30983,SHA,TAO
30984,SHA,TSN
30985,SHA,TYN
30986,SHA,URC
30987,SHA,WNZ
30988,SHA,WUH
30989,SHA,XIY
30990,SHA,XMN
30991,SHA,ZUH
30992,SHE,PVG
30993,SYX,PVG
30994,SYX,SHA
30995,SZX,BHY
30996,SZX,KWE
30997,SZX,PVG
30998,SZX,SHA
30999,TAO,HGH
31000,TAO,PVG
31001,TAO,SHA
31002,TGO,HLD
31003,TGO,PVG
31004,TPE,PVG
31005,TSN,PVG
31006,TSN,SHA
31007,TYN,SHA
31008,URC,SHA
31009,WNZ,CSX
31010,WNZ,SHA
31011,WUH,LJG
31012,WUH,PVG
31013,WUH,SHA
31014,XFN,PVG
31015,XIY,PVG
31016,XIY,SHA
31017,XIY,XNN
31018,XMN,PVG
31019,XMN,SHA
31020,XNN,XIY
31021,YNY,PVG
31022,ZUH,PVG
31023,ZUH,SHA
31024,ACE,FUE
31025,ADB,CDG
31026,AGA,BRU
31027,AGA,LIL
31028,AGP,BRU
31029,AGP,LIL
31030,AJA,LIL
31031,AYT,BRU
31032,BOJ,BRU
31033,BRU,ACE
31034,BRU,AGA
31035,BRU,AYT
31036,BRU,BOJ
31037,BRU,CFU
31038,BRU,CHQ
31039,BRU,DBV
31040,BRU,FNC
31041,BRU,HER
31042,BRU,IBZ
31043,BRU,JMK
31044,BRU,KGS
31045,BRU,LDE
31046,BRU,LEI
31047,BRU,LPA
31048,BRU,MAH
31049,BRU,NBE
31050,BRU,PFO
31051,BRU,PMI
31052,BRU,RAK
31053,BRU,REU
31054,BRU,RHO
31055,BRU,TFS
31056,BRU,TIV
31057,BRU,VAR
31058,BRU,ZTH
31059,CDG,ADB
31060,CFU,BRU
31061,CFU,LIL
31062,CHQ,BRU
31063,DBV,BRU
31064,DBV,LIL
31065,FAO,AGP
31066,FNC,BRU
31067,FUE,BRU
31068,FUE,TFS
31069,GRO,BRU
31070,HER,BRU
31071,HER,LIL
31072,IBZ,BRU
31073,IBZ,MAH
31074,JMK,JTR
31075,JTR,BRU
31076,KGS,BRU
31077,LDE,BRU
31078,LEI,BRU
31079,LGG,AGA
31080,LGG,HER
31081,LGG,LIL
31082,LGG,PMI
31083,LGG,RHO
31084,LIL,AJA
31085,LIL,CFU
31086,LIL,DBV
31087,LIL,FAO
31088,LIL,FUE
31089,LIL,HER
